arm,lams,var_E,resid_q,depth,var_hat,resid_hat,depth_hat,proxy_raw,epoch,proxy_hat,w_var,w_depth,reward
arm3,"1,3,5,7",0.04026828985864528,4.346694867916141e-05,7.0,0.968077651857921,1.1111111111111112,1.0588235294117647,1.188984866566942,42,0.9730834205975839,2.459625130896376,0.4065660199347386,-3.4666167385145394
arm1,"1,3",0.026327298107987895,2.735056444520596e-31,3.0,0.9935849687547296,8.113415895760225e-27,0.11764705882352941,1.1520815743244859,43,0.942881201161194,2.414321801741791,0.4141949922659684,-2.399321140173675
arm2,"1,3,5",0.026516165744182293,8.501312479150944e-32,5.0,1.0007127812494745,2.521874235588509e-27,0.47058823529411764,1.1520815743244859,43,0.942881201161194,2.414321801741791,0.4141949922659684,-2.417991837957051
arm3,"1,3,5,7",0.025461975684285466,3.7455883490589084e-05,7.0,0.9609279391654956,1.1111111111111112,1.0588235294117647,1.1520815743244859,43,0.942881201161194,2.414321801741791,0.4141949922659684,-3.372020646533816
arm1,"1,3",0.0238261337848863,2.7538917601927105e-31,3.0,0.9941421769637828,8.465013204950751e-27,0.11764705882352941,1.146046365849483,44,0.9379418941338201,2.40691284120073,0.41546996753780774,-2.393302359910481
arm2,"1,3,5",0.023982124523639313,8.679344424623139e-32,5.0,1.0006508692262464,2.6678886304380116e-27,0.47058823529411764,1.146046365849483,44,0.9379418941338201,2.40691284120073,0.41546996753780774,-2.410434579487738
arm3,"1,3,5,7",0.0231458469256426,3.614737106089675e-05,7.0,0.9657573007050342,1.1111111111111112,1.0588235294117647,1.146046365849483,44,0.9379418941338201,2.40691284120073,0.41546996753780774,-3.3710504024729206
arm1,"1,3",0.02928902474482656,2.709939831298666e-31,3.0,0.991545837968883,7.408110031278205e-27,0.11764705882352941,1.1564728582499306,45,0.9464750951653498,2.4197126427480247,0.4132722135403309,-2.3997422026016553
arm2,"1,3,5",0.029566497388993057,8.336784669031901e-32,5.0,1.0009393513367908,2.2790106784645782e-27,0.47058823529411764,1.1564728582499306,45,0.9464750951653498,2.4197126427480247,0.4132722135403309,-2.4239304134703
arm3,"1,3,5,7",0.028580944679162473,4.064524209664025e-05,7.0,0.9675746116076511,1.1111111111111112,1.0588235294117647,1.1564728582499306,45,0.9464750951653498,2.4197126427480247,0.4132722135403309,-3.397267338574695
arm1,"1,3",0.023183842877778037,2.7361020439196674e-31,3.0,0.9946527723662422,7.861667577817617e-27,0.11764705882352941,1.1479579395747237,46,0.9395063553406751,2.4092595330110127,0.4150652871964496,-2.396864985961786
arm2,"1,3,5",0.023322327034412515,8.644428316492165e-32,5.0,1.000594136403751,2.483811668338869e-27,0.47058823529411764,1.1479579395747237,46,0.9395063553406751,2.4092595330110127,0.4150652871964496,-2.4126442102159946
arm3,"1,3,5,7",0.02269862421487331,3.867008305859828e-05,7.0,0.9738355122249294,1.1111111111111114,1.0588235294117647,1.1479579395747237,46,0.9395063553406751,2.4092595330110127,0.4150652871964496,-3.394513250714358
arm1,"1,3",0.026577655173537842,2.7213627693821826e-31,3.0,0.9939692865569068,6.981007137125031e-27,0.11764705882352941,1.1361894175451637,47,0.9298748167114511,2.3948122250671764,0.4175692730865148,-2.380861056756117
arm2,"1,3,5",0.026756827066035164,7.73080847115915e-32,5.0,1.000670079271455,1.9831545327255637e-27,0.47058823529411764,1.1361894175451637,47,0.9298748167114511,2.3948122250671764,0.4175692730865148,-2.398381970971569
arm3,"1,3,5,7",0.025997548033272016,4.331375618203284e-05,7.0,0.9722740438211709,1.1111111111111112,1.0588235294117647,1.1361894175451637,47,0.9298748167114511,2.3948122250671764,0.4175692730865148,-3.3660293287639744
arm1,"1,3",0.0261031966665342,2.7008160650723597e-31,3.0,0.9964194575891578,8.336431035900975e-27,0.11764705882352941,1.1181525903029743,48,0.91511320111559,2.372669801673385,0.42146614724675335,-2.3646701993477417
arm2,"1,3,5",0.026207418283925487,8.394417850862639e-32,5.0,1.000397838045649,2.591049661072628e-27,0.47058823529411764,1.1181525903029743,48,0.91511320111559,2.372669801673385,0.42146614724675335,-2.375597110094944
arm3,"1,3,5,7",0.025244276850376012,3.599749972195338e-05,7.0,0.9636324994145613,1.1111111111111112,1.0588235294117647,1.1181525903029743,48,0.91511320111559,2.372669801673385,0.42146614724675335,-3.307636759691518
arm1,"1,3",0.02928509964696915,2.72986203157208e-31,3.0,0.9956070781525094,7.536174444217137e-27,0.11764705882352941,1.1352604414298058,49,0.9291145284341107,2.393671792651166,0.41776821829546945,-2.3836480715590307
arm2,"1,3,5",0.029428671629741304,8.364702488232175e-32,5.0,1.000488102427499,2.309195717447757e-27,0.47058823529411764,1.1352604414298058,49,0.9291145284341107,2.393671792651166,0.41776821829546945,-2.396806117749891
arm3,"1,3,5,7",0.028418450565838946,4.024827261539297e-05,7.0,0.9661435636058926,1.1111111111111112,1.0588235294117647,1.1352604414298058,49,0.9291145284341107,2.393671792651166,0.41776821829546945,-3.34940350008652
arm1,"1,3",0.02516018933844228,2.711326986083929e-31,3.0,0.9960320732143878,6.576310377507058e-27,0.11764705882352941,1.1229430652434604,50,0.9190337991588897,2.3785506987383345,0.42042408451938174,-2.369607400279897
arm2,"1,3,5",0.025271557672289533,8.406837381829927e-32,5.0,1.0004408807539569,2.039074305677679e-27,0.47058823529411764,1.1229430652434604,50,0.9190337991588897,2.3785506987383345,0.42042408451938174,-2.38157782224381
arm3,"1,3,5,7",0.024526645202303205,4.580966175801549e-05,7.0,0.970951567225219,1.1111111111111114,1.0588235294117647,1.1229430652434604,50,0.9190337991588897,2.3785506987383345,0.42042408451938174,-3.3350577435269306
